sample	unit	library	flowcell	platform	lane	sample_id	barcode	fq1	fq2	kb1	kb2
s0045	1	novogene_202402	HHNVFDSX7	ILLUMINA	2	WCF07550	WCF07550-novogene_202402-2	data/fastqs/novogene_202402/WCF07550/WCF07550_CKDL240000597-1A_HHNVFDSX7_L2_1.fq.gz	data/fastqs/novogene_202402/WCF07550/WCF07550_CKDL240000597-1A_HHNVFDSX7_L2_2.fq.gz	7470691.392	7980371.221
s0045	2	novogene_20240524	HCHGVDSXC	ILLUMINA	1	WCF07550	WCF07550-novogene_20240524-1	data/fastqs/novogene_20240524/WCF07550/WCF07550_CKDL240017243-1A_HCHGVDSXC_L1_1.fq.gz	data/fastqs/novogene_20240524/WCF07550/WCF07550_CKDL240017243-1A_HCHGVDSXC_L1_2.fq.gz	5955523.881	6196276.076
s0046	1	novogene_202402	HHNVFDSX7	ILLUMINA	3	WCF07555	WCF07555-novogene_202402-3	data/fastqs/novogene_202402/WCF07555/WCF07555_CKDL240000595-1A_HHNVFDSX7_L3_1.fq.gz	data/fastqs/novogene_202402/WCF07555/WCF07555_CKDL240000595-1A_HHNVFDSX7_L3_2.fq.gz	8326257.868	8587024.515
s0046	2	novogene_20240510	H3WCCDSXC	ILLUMINA	2	WCF07555	WCF07555-novogene_20240510-2	data/fastqs/novogene_20240510/WCF07555/WCF07555_CKDL240015136-1A_H3WCCDSXC_L2_1.fq.gz	data/fastqs/novogene_20240510/WCF07555/WCF07555_CKDL240015136-1A_H3WCCDSXC_L2_2.fq.gz	8302394.067	8319738.845
s0047	1	novogene_202402	HHNVFDSX7	ILLUMINA	2	WCF07563	WCF07563-novogene_202402-2	data/fastqs/novogene_202402/WCF07563/WCF07563_CKDL240000597-1A_HHNVFDSX7_L2_1.fq.gz	data/fastqs/novogene_202402/WCF07563/WCF07563_CKDL240000597-1A_HHNVFDSX7_L2_2.fq.gz	7570261.659	7985740.494
s0047	2	novogene_20240524	HCHGVDSXC	ILLUMINA	1	WCF07563	WCF07563-novogene_20240524-1	data/fastqs/novogene_20240524/WCF07563/WCF07563_CKDL240017243-1A_HCHGVDSXC_L1_1.fq.gz	data/fastqs/novogene_20240524/WCF07563/WCF07563_CKDL240017243-1A_HCHGVDSXC_L1_2.fq.gz	6198157.358	6364415.478
s0048	1	novogene_202402	HHNVFDSX7	ILLUMINA	4	WCF07569	WCF07569-novogene_202402-4	data/fastqs/novogene_202402/WCF07569/WCF07569_CKDL240000596-1A_HHNVFDSX7_L4_1.fq.gz	data/fastqs/novogene_202402/WCF07569/WCF07569_CKDL240000596-1A_HHNVFDSX7_L4_2.fq.gz	7380096.259	7144725.979
s0048	2	novogene_20240510	H3WCCDSXC	ILLUMINA	3	WCF07569	WCF07569-novogene_20240510-3	data/fastqs/novogene_20240510/WCF07569/WCF07569_CKDL240015137-1A_H3WCCDSXC_L3_1.fq.gz	data/fastqs/novogene_20240510/WCF07569/WCF07569_CKDL240015137-1A_H3WCCDSXC_L3_2.fq.gz	6846943.618	6484411.642
s0049	1	novogene_202402	HHNVFDSX7	ILLUMINA	4	WCF09204	WCF09204-novogene_202402-4	data/fastqs/novogene_202402/WCF09204/WCF09204_CKDL240000596-1A_HHNVFDSX7_L4_1.fq.gz	data/fastqs/novogene_202402/WCF09204/WCF09204_CKDL240000596-1A_HHNVFDSX7_L4_2.fq.gz	6542161.446	6622179.383
s0049	2	novogene_20240510	H3WCCDSXC	ILLUMINA	3	WCF09204	WCF09204-novogene_20240510-3	data/fastqs/novogene_20240510/WCF09204/WCF09204_CKDL240015137-1A_H3WCCDSXC_L3_1.fq.gz	data/fastqs/novogene_20240510/WCF09204/WCF09204_CKDL240015137-1A_H3WCCDSXC_L3_2.fq.gz	6202608.825	6148709.326
s0050	1	novogene_202402	HHNVFDSX7	ILLUMINA	3	WCF09205	WCF09205-novogene_202402-3	data/fastqs/novogene_202402/WCF09205/WCF09205_CKDL240000595-1A_HHNVFDSX7_L3_1.fq.gz	data/fastqs/novogene_202402/WCF09205/WCF09205_CKDL240000595-1A_HHNVFDSX7_L3_2.fq.gz	6047894.242	6474144.467
s0050	2	novogene_20240510	H3WCCDSXC	ILLUMINA	2	WCF09205	WCF09205-novogene_20240510-2	data/fastqs/novogene_20240510/WCF09205/WCF09205_CKDL240015136-1A_H3WCCDSXC_L2_1.fq.gz	data/fastqs/novogene_20240510/WCF09205/WCF09205_CKDL240015136-1A_H3WCCDSXC_L2_2.fq.gz	5924582.113	6179240.372
s0051	1	novogene_202402	HHNVFDSX7	ILLUMINA	4	WCF09206	WCF09206-novogene_202402-4	data/fastqs/novogene_202402/WCF09206/WCF09206_CKDL240000596-1A_HHNVFDSX7_L4_1.fq.gz	data/fastqs/novogene_202402/WCF09206/WCF09206_CKDL240000596-1A_HHNVFDSX7_L4_2.fq.gz	7164858.445	7697248.171
s0051	2	novogene_20240510	H3WCCDSXC	ILLUMINA	3	WCF09206	WCF09206-novogene_20240510-3	data/fastqs/novogene_20240510/WCF09206/WCF09206_CKDL240015137-1A_H3WCCDSXC_L3_1.fq.gz	data/fastqs/novogene_20240510/WCF09206/WCF09206_CKDL240015137-1A_H3WCCDSXC_L3_2.fq.gz	6756327.242	7067815.361
s0052	1	novogene_202402	HHNVFDSX7	ILLUMINA	2	WCF09207	WCF09207-novogene_202402-2	data/fastqs/novogene_202402/WCF09207/WCF09207_CKDL240000597-1A_HHNVFDSX7_L2_1.fq.gz	data/fastqs/novogene_202402/WCF09207/WCF09207_CKDL240000597-1A_HHNVFDSX7_L2_2.fq.gz	9045366.52	9104582.96
s0052	2	novogene_20240524	HCHGVDSXC	ILLUMINA	1	WCF09207	WCF09207-novogene_20240524-1	data/fastqs/novogene_20240524/WCF09207/WCF09207_CKDL240017243-1A_HCHGVDSXC_L1_1.fq.gz	data/fastqs/novogene_20240524/WCF09207/WCF09207_CKDL240017243-1A_HCHGVDSXC_L1_2.fq.gz	7132754.027	7018397.701
s0053	1	novogene_202402	HHNVFDSX7	ILLUMINA	3	WCF09208	WCF09208-novogene_202402-3	data/fastqs/novogene_202402/WCF09208/WCF09208_CKDL240000595-1A_HHNVFDSX7_L3_1.fq.gz	data/fastqs/novogene_202402/WCF09208/WCF09208_CKDL240000595-1A_HHNVFDSX7_L3_2.fq.gz	7892074.559	8362941.972
s0053	2	novogene_20240510	H3WCCDSXC	ILLUMINA	2	WCF09208	WCF09208-novogene_20240510-2	data/fastqs/novogene_20240510/WCF09208/WCF09208_CKDL240015136-1A_H3WCCDSXC_L2_1.fq.gz	data/fastqs/novogene_20240510/WCF09208/WCF09208_CKDL240015136-1A_H3WCCDSXC_L2_2.fq.gz	7802037.357	8081029.723
s0054	1	novogene_202402	HHNVFDSX7	ILLUMINA	2	WCF09209	WCF09209-novogene_202402-2	data/fastqs/novogene_202402/WCF09209/WCF09209_CKDL240000597-1A_HHNVFDSX7_L2_1.fq.gz	data/fastqs/novogene_202402/WCF09209/WCF09209_CKDL240000597-1A_HHNVFDSX7_L2_2.fq.gz	8631128.497	9196632.898
s0054	2	novogene_20240524	HCHGVDSXC	ILLUMINA	1	WCF09209	WCF09209-novogene_20240524-1	data/fastqs/novogene_20240524/WCF09209/WCF09209_CKDL240017243-1A_HCHGVDSXC_L1_1.fq.gz	data/fastqs/novogene_20240524/WCF09209/WCF09209_CKDL240017243-1A_HCHGVDSXC_L1_2.fq.gz	7456905.842	7799890.484
s0055	1	novogene_202402	HHNVFDSX7	ILLUMINA	4	WCF09210	WCF09210-novogene_202402-4	data/fastqs/novogene_202402/WCF09210/WCF09210_CKDL240000596-1A_HHNVFDSX7_L4_1.fq.gz	data/fastqs/novogene_202402/WCF09210/WCF09210_CKDL240000596-1A_HHNVFDSX7_L4_2.fq.gz	9397590.964	8914083.968
s0055	2	novogene_20240510	H3WCCDSXC	ILLUMINA	3	WCF09210	WCF09210-novogene_20240510-3	data/fastqs/novogene_20240510/WCF09210/WCF09210_CKDL240015137-1A_H3WCCDSXC_L3_1.fq.gz	data/fastqs/novogene_20240510/WCF09210/WCF09210_CKDL240015137-1A_H3WCCDSXC_L3_2.fq.gz	8728108.11	8067943.954
s0056	1	novogene_202402	HHNVFDSX7	ILLUMINA	2	WCF09211	WCF09211-novogene_202402-2	data/fastqs/novogene_202402/WCF09211/WCF09211_CKDL240000597-1A_HHNVFDSX7_L2_1.fq.gz	data/fastqs/novogene_202402/WCF09211/WCF09211_CKDL240000597-1A_HHNVFDSX7_L2_2.fq.gz	6878484.36	7297566.487
s0056	2	novogene_20240524	HCHGVDSXC	ILLUMINA	1	WCF09211	WCF09211-novogene_20240524-1	data/fastqs/novogene_20240524/WCF09211/WCF09211_CKDL240017243-1A_HCHGVDSXC_L1_1.fq.gz	data/fastqs/novogene_20240524/WCF09211/WCF09211_CKDL240017243-1A_HCHGVDSXC_L1_2.fq.gz	6432763.785	6643553.448
s0057	1	novogene_202402	HHNVFDSX7	ILLUMINA	3	WCF09212	WCF09212-novogene_202402-3	data/fastqs/novogene_202402/WCF09212/WCF09212_CKDL240000595-1A_HHNVFDSX7_L3_1.fq.gz	data/fastqs/novogene_202402/WCF09212/WCF09212_CKDL240000595-1A_HHNVFDSX7_L3_2.fq.gz	8556830.889	9363372.168
s0057	2	novogene_20240510	H3WCCDSXC	ILLUMINA	2	WCF09212	WCF09212-novogene_20240510-2	data/fastqs/novogene_20240510/WCF09212/WCF09212_CKDL240015136-1A_H3WCCDSXC_L2_1.fq.gz	data/fastqs/novogene_20240510/WCF09212/WCF09212_CKDL240015136-1A_H3WCCDSXC_L2_2.fq.gz	8576367.842	9054485.462
s0058	1	novogene_202402	HHNVFDSX7	ILLUMINA	2	WCF09213	WCF09213-novogene_202402-2	data/fastqs/novogene_202402/WCF09213/WCF09213_CKDL240000597-1A_HHNVFDSX7_L2_1.fq.gz	data/fastqs/novogene_202402/WCF09213/WCF09213_CKDL240000597-1A_HHNVFDSX7_L2_2.fq.gz	7459121.237	7927602.862
s0058	2	novogene_20240524	HCHGVDSXC	ILLUMINA	1	WCF09213	WCF09213-novogene_20240524-1	data/fastqs/novogene_20240524/WCF09213/WCF09213_CKDL240017243-1A_HCHGVDSXC_L1_1.fq.gz	data/fastqs/novogene_20240524/WCF09213/WCF09213_CKDL240017243-1A_HCHGVDSXC_L1_2.fq.gz	6668396.112	6922768.173
s0059	1	novogene_202402	HHNVFDSX7	ILLUMINA	4	WCF09214	WCF09214-novogene_202402-4	data/fastqs/novogene_202402/WCF09214/WCF09214_CKDL240000596-1A_HHNVFDSX7_L4_1.fq.gz	data/fastqs/novogene_202402/WCF09214/WCF09214_CKDL240000596-1A_HHNVFDSX7_L4_2.fq.gz	7685426.474	7507577.25
s0059	2	novogene_20240510	H3WCCDSXC	ILLUMINA	3	WCF09214	WCF09214-novogene_20240510-3	data/fastqs/novogene_20240510/WCF09214/WCF09214_CKDL240015137-1A_H3WCCDSXC_L3_1.fq.gz	data/fastqs/novogene_20240510/WCF09214/WCF09214_CKDL240015137-1A_H3WCCDSXC_L3_2.fq.gz	7239778.194	6917243.543
s0060	1	novogene_202402	HHNVFDSX7	ILLUMINA	3	WCF09215	WCF09215-novogene_202402-3	data/fastqs/novogene_202402/WCF09215/WCF09215_CKDL240000595-1A_HHNVFDSX7_L3_1.fq.gz	data/fastqs/novogene_202402/WCF09215/WCF09215_CKDL240000595-1A_HHNVFDSX7_L3_2.fq.gz	6962568.76	7425398.036
s0060	2	novogene_20240510	H3WCCDSXC	ILLUMINA	2	WCF09215	WCF09215-novogene_20240510-2	data/fastqs/novogene_20240510/WCF09215/WCF09215_CKDL240015136-1A_H3WCCDSXC_L2_1.fq.gz	data/fastqs/novogene_20240510/WCF09215/WCF09215_CKDL240015136-1A_H3WCCDSXC_L2_2.fq.gz	6867019.565	7150420.594
s0061	1	novogene_202402	HHNVFDSX7	ILLUMINA	3	WCF09218	WCF09218-novogene_202402-3	data/fastqs/novogene_202402/WCF09218/WCF09218_CKDL240000595-1A_HHNVFDSX7_L3_1.fq.gz	data/fastqs/novogene_202402/WCF09218/WCF09218_CKDL240000595-1A_HHNVFDSX7_L3_2.fq.gz	7467094.601	7932231.683
s0061	2	novogene_20240510	H3WCCDSXC	ILLUMINA	2	WCF09218	WCF09218-novogene_20240510-2	data/fastqs/novogene_20240510/WCF09218/WCF09218_CKDL240015136-1A_H3WCCDSXC_L2_1.fq.gz	data/fastqs/novogene_20240510/WCF09218/WCF09218_CKDL240015136-1A_H3WCCDSXC_L2_2.fq.gz	7356566.894	7633983.7
s0062	1	novogene_202402	HHNVFDSX7	ILLUMINA	2	WCF09219	WCF09219-novogene_202402-2	data/fastqs/novogene_202402/WCF09219/WCF09219_CKDL240000597-1A_HHNVFDSX7_L2_1.fq.gz	data/fastqs/novogene_202402/WCF09219/WCF09219_CKDL240000597-1A_HHNVFDSX7_L2_2.fq.gz	7870935.475	8436036.123
s0062	2	novogene_20240524	HCHGVDSXC	ILLUMINA	1	WCF09219	WCF09219-novogene_20240524-1	data/fastqs/novogene_20240524/WCF09219/WCF09219_CKDL240017243-1A_HCHGVDSXC_L1_1.fq.gz	data/fastqs/novogene_20240524/WCF09219/WCF09219_CKDL240017243-1A_HCHGVDSXC_L1_2.fq.gz	6504047.965	6835567.732
s0063	1	novogene_202402	HHNVFDSX7	ILLUMINA	4	WCF09220	WCF09220-novogene_202402-4	data/fastqs/novogene_202402/WCF09220/WCF09220_CKDL240000596-1A_HHNVFDSX7_L4_1.fq.gz	data/fastqs/novogene_202402/WCF09220/WCF09220_CKDL240000596-1A_HHNVFDSX7_L4_2.fq.gz	8047131.886	8398427.841
s0063	2	novogene_20240510	H3WCCDSXC	ILLUMINA	3	WCF09220	WCF09220-novogene_20240510-3	data/fastqs/novogene_20240510/WCF09220/WCF09220_CKDL240015137-1A_H3WCCDSXC_L3_1.fq.gz	data/fastqs/novogene_20240510/WCF09220/WCF09220_CKDL240015137-1A_H3WCCDSXC_L3_2.fq.gz	7542071.932	7657993.687
s0064	1	novogene_202402	HHNVFDSX7	ILLUMINA	3	WCF09221	WCF09221-novogene_202402-3	data/fastqs/novogene_202402/WCF09221/WCF09221_CKDL240000595-1A_HHNVFDSX7_L3_1.fq.gz	data/fastqs/novogene_202402/WCF09221/WCF09221_CKDL240000595-1A_HHNVFDSX7_L3_2.fq.gz	7900342.858	8350868.631
s0064	2	novogene_20240510	H3WCCDSXC	ILLUMINA	2	WCF09221	WCF09221-novogene_20240510-2	data/fastqs/novogene_20240510/WCF09221/WCF09221_CKDL240015136-1A_H3WCCDSXC_L2_1.fq.gz	data/fastqs/novogene_20240510/WCF09221/WCF09221_CKDL240015136-1A_H3WCCDSXC_L2_2.fq.gz	7884050.754	8124802.555
s0065	1	novogene_202402	HHNVFDSX7	ILLUMINA	4	WCF09222	WCF09222-novogene_202402-4	data/fastqs/novogene_202402/WCF09222/WCF09222_CKDL240000596-1A_HHNVFDSX7_L4_1.fq.gz	data/fastqs/novogene_202402/WCF09222/WCF09222_CKDL240000596-1A_HHNVFDSX7_L4_2.fq.gz	8261403.742	8829382.972
s0065	2	novogene_20240510	H3WCCDSXC	ILLUMINA	3	WCF09222	WCF09222-novogene_20240510-3	data/fastqs/novogene_20240510/WCF09222/WCF09222_CKDL240015137-1A_H3WCCDSXC_L3_1.fq.gz	data/fastqs/novogene_20240510/WCF09222/WCF09222_CKDL240015137-1A_H3WCCDSXC_L3_2.fq.gz	7796597.274	8124255.955
s0066	1	novogene_202402	HHNVFDSX7	ILLUMINA	3	WCF09223	WCF09223-novogene_202402-3	data/fastqs/novogene_202402/WCF09223/WCF09223_CKDL240000595-1A_HHNVFDSX7_L3_1.fq.gz	data/fastqs/novogene_202402/WCF09223/WCF09223_CKDL240000595-1A_HHNVFDSX7_L3_2.fq.gz	8231981.645	8706000.85
s0066	2	novogene_20240510	H3WCCDSXC	ILLUMINA	2	WCF09223	WCF09223-novogene_20240510-2	data/fastqs/novogene_20240510/WCF09223/WCF09223_CKDL240015136-1A_H3WCCDSXC_L2_1.fq.gz	data/fastqs/novogene_20240510/WCF09223/WCF09223_CKDL240015136-1A_H3WCCDSXC_L2_2.fq.gz	8132393.556	8375432.555
s0067	1	novogene_202402	HHNVFDSX7	ILLUMINA	2	WCF09224	WCF09224-novogene_202402-2	data/fastqs/novogene_202402/WCF09224/WCF09224_CKDL240000597-1A_HHNVFDSX7_L2_1.fq.gz	data/fastqs/novogene_202402/WCF09224/WCF09224_CKDL240000597-1A_HHNVFDSX7_L2_2.fq.gz	7734353.315	8268891.318
s0067	2	novogene_20240524	HCHGVDSXC	ILLUMINA	1	WCF09224	WCF09224-novogene_20240524-1	data/fastqs/novogene_20240524/WCF09224/WCF09224_CKDL240017243-1A_HCHGVDSXC_L1_1.fq.gz	data/fastqs/novogene_20240524/WCF09224/WCF09224_CKDL240017243-1A_HCHGVDSXC_L1_2.fq.gz	6559022.507	6850890.255
s0068	1	novogene_202402	HHNVFDSX7	ILLUMINA	4	WCF09225	WCF09225-novogene_202402-4	data/fastqs/novogene_202402/WCF09225/WCF09225_CKDL240000596-1A_HHNVFDSX7_L4_1.fq.gz	data/fastqs/novogene_202402/WCF09225/WCF09225_CKDL240000596-1A_HHNVFDSX7_L4_2.fq.gz	8074564.8	8335728.058
s0068	2	novogene_20240510	H3WCCDSXC	ILLUMINA	3	WCF09225	WCF09225-novogene_20240510-3	data/fastqs/novogene_20240510/WCF09225/WCF09225_CKDL240015137-1A_H3WCCDSXC_L3_1.fq.gz	data/fastqs/novogene_20240510/WCF09225/WCF09225_CKDL240015137-1A_H3WCCDSXC_L3_2.fq.gz	7497611.92	7580873.435
s0069	1	novogene_202402	HHNVFDSX7	ILLUMINA	2	WCF09226	WCF09226-novogene_202402-2	data/fastqs/novogene_202402/WCF09226/WCF09226_CKDL240000597-1A_HHNVFDSX7_L2_1.fq.gz	data/fastqs/novogene_202402/WCF09226/WCF09226_CKDL240000597-1A_HHNVFDSX7_L2_2.fq.gz	8382769.542	8936646.288
s0069	2	novogene_20240524	HCHGVDSXC	ILLUMINA	1	WCF09226	WCF09226-novogene_20240524-1	data/fastqs/novogene_20240524/WCF09226/WCF09226_CKDL240017243-1A_HCHGVDSXC_L1_1.fq.gz	data/fastqs/novogene_20240524/WCF09226/WCF09226_CKDL240017243-1A_HCHGVDSXC_L1_2.fq.gz	7189639.302	7499831.801
s0070	1	novogene_202402	HHNVFDSX7	ILLUMINA	4	WCF09227	WCF09227-novogene_202402-4	data/fastqs/novogene_202402/WCF09227/WCF09227_CKDL240000596-1A_HHNVFDSX7_L4_1.fq.gz	data/fastqs/novogene_202402/WCF09227/WCF09227_CKDL240000596-1A_HHNVFDSX7_L4_2.fq.gz	8160687.224	8914647.753
s0070	2	novogene_20240510	H3WCCDSXC	ILLUMINA	3	WCF09227	WCF09227-novogene_20240510-3	data/fastqs/novogene_20240510/WCF09227/WCF09227_CKDL240015137-1A_H3WCCDSXC_L3_1.fq.gz	data/fastqs/novogene_20240510/WCF09227/WCF09227_CKDL240015137-1A_H3WCCDSXC_L3_2.fq.gz	7643501.465	7971705.858
s0071	1	novogene_202402	HHNVFDSX7	ILLUMINA	2	WCF09228	WCF09228-novogene_202402-2	data/fastqs/novogene_202402/WCF09228/WCF09228_CKDL240000597-1A_HHNVFDSX7_L2_1.fq.gz	data/fastqs/novogene_202402/WCF09228/WCF09228_CKDL240000597-1A_HHNVFDSX7_L2_2.fq.gz	8273380.782	8816504.39
s0071	2	novogene_20240524	HCHGVDSXC	ILLUMINA	1	WCF09228	WCF09228-novogene_20240524-1	data/fastqs/novogene_20240524/WCF09228/WCF09228_CKDL240017243-1A_HCHGVDSXC_L1_1.fq.gz	data/fastqs/novogene_20240524/WCF09228/WCF09228_CKDL240017243-1A_HCHGVDSXC_L1_2.fq.gz	6960563.411	7249081.671
s0072	1	novogene_202402	HHNVFDSX7	ILLUMINA	3	WCF09229	WCF09229-novogene_202402-3	data/fastqs/novogene_202402/WCF09229/WCF09229_CKDL240000595-1A_HHNVFDSX7_L3_1.fq.gz	data/fastqs/novogene_202402/WCF09229/WCF09229_CKDL240000595-1A_HHNVFDSX7_L3_2.fq.gz	7979182.211	8407097.883
s0072	2	novogene_20240510	H3WCCDSXC	ILLUMINA	2	WCF09229	WCF09229-novogene_20240510-2	data/fastqs/novogene_20240510/WCF09229/WCF09229_CKDL240015136-1A_H3WCCDSXC_L2_1.fq.gz	data/fastqs/novogene_20240510/WCF09229/WCF09229_CKDL240015136-1A_H3WCCDSXC_L2_2.fq.gz	7964081.232	8215708.613
s0073	1	novogene_202402	HHNVFDSX7	ILLUMINA	3	WCF09271	WCF09271-novogene_202402-3	data/fastqs/novogene_202402/WCF09271/WCF09271_CKDL240000595-1A_HHNVFDSX7_L3_1.fq.gz	data/fastqs/novogene_202402/WCF09271/WCF09271_CKDL240000595-1A_HHNVFDSX7_L3_2.fq.gz	7004966.367	7400618.729
s0073	2	novogene_20240510	H3WCCDSXC	ILLUMINA	2	WCF09271	WCF09271-novogene_20240510-2	data/fastqs/novogene_20240510/WCF09271/WCF09271_CKDL240015136-1A_H3WCCDSXC_L2_1.fq.gz	data/fastqs/novogene_20240510/WCF09271/WCF09271_CKDL240015136-1A_H3WCCDSXC_L2_2.fq.gz	6937084.148	7149338.238
s0074	1	novogene_202402	HHNVFDSX7	ILLUMINA	3	WCF09272	WCF09272-novogene_202402-3	data/fastqs/novogene_202402/WCF09272/WCF09272_CKDL240000595-1A_HHNVFDSX7_L3_1.fq.gz	data/fastqs/novogene_202402/WCF09272/WCF09272_CKDL240000595-1A_HHNVFDSX7_L3_2.fq.gz	7197453.714	7582066.066
s0074	2	novogene_20240510	H3WCCDSXC	ILLUMINA	2	WCF09272	WCF09272-novogene_20240510-2	data/fastqs/novogene_20240510/WCF09272/WCF09272_CKDL240015136-1A_H3WCCDSXC_L2_1.fq.gz	data/fastqs/novogene_20240510/WCF09272/WCF09272_CKDL240015136-1A_H3WCCDSXC_L2_2.fq.gz	7203996.861	7387436.206
s0075	1	novogene_202402	HHNVFDSX7	ILLUMINA	3	WCF09273	WCF09273-novogene_202402-3	data/fastqs/novogene_202402/WCF09273/WCF09273_CKDL240000595-1A_HHNVFDSX7_L3_1.fq.gz	data/fastqs/novogene_202402/WCF09273/WCF09273_CKDL240000595-1A_HHNVFDSX7_L3_2.fq.gz	8253556.042	8349336.763
s0075	2	novogene_20240510	H3WCCDSXC	ILLUMINA	2	WCF09273	WCF09273-novogene_20240510-2	data/fastqs/novogene_20240510/WCF09273/WCF09273_CKDL240015136-1A_H3WCCDSXC_L2_1.fq.gz	data/fastqs/novogene_20240510/WCF09273/WCF09273_CKDL240015136-1A_H3WCCDSXC_L2_2.fq.gz	8246877.585	8024378.785
s0076	1	novogene_202402	HHNVFDSX7	ILLUMINA	4	WCF09275	WCF09275-novogene_202402-4	data/fastqs/novogene_202402/WCF09275/WCF09275_CKDL240000596-1A_HHNVFDSX7_L4_1.fq.gz	data/fastqs/novogene_202402/WCF09275/WCF09275_CKDL240000596-1A_HHNVFDSX7_L4_2.fq.gz	6940741.592	7491912.194
s0076	2	novogene_20240510	H3WCCDSXC	ILLUMINA	3	WCF09275	WCF09275-novogene_20240510-3	data/fastqs/novogene_20240510/WCF09275/WCF09275_CKDL240015137-1A_H3WCCDSXC_L3_1.fq.gz	data/fastqs/novogene_20240510/WCF09275/WCF09275_CKDL240015137-1A_H3WCCDSXC_L3_2.fq.gz	6535159.968	6846208.046
s0077	1	novogene_202402	HHNVFDSX7	ILLUMINA	2	WCF09276	WCF09276-novogene_202402-2	data/fastqs/novogene_202402/WCF09276/WCF09276_CKDL240000597-1A_HHNVFDSX7_L2_1.fq.gz	data/fastqs/novogene_202402/WCF09276/WCF09276_CKDL240000597-1A_HHNVFDSX7_L2_2.fq.gz	6498423.274	6804595.613
s0077	2	novogene_20240524	HCHGVDSXC	ILLUMINA	1	WCF09276	WCF09276-novogene_20240524-1	data/fastqs/novogene_20240524/WCF09276/WCF09276_CKDL240017243-1A_HCHGVDSXC_L1_1.fq.gz	data/fastqs/novogene_20240524/WCF09276/WCF09276_CKDL240017243-1A_HCHGVDSXC_L1_2.fq.gz	5684007.26	5815320.804
s0078	1	novogene_202402	HHNVFDSX7	ILLUMINA	4	WCF09279	WCF09279-novogene_202402-4	data/fastqs/novogene_202402/WCF09279/WCF09279_CKDL240000596-1A_HHNVFDSX7_L4_1.fq.gz	data/fastqs/novogene_202402/WCF09279/WCF09279_CKDL240000596-1A_HHNVFDSX7_L4_2.fq.gz	7900116.681	8396178.707
s0078	2	novogene_20240510	H3WCCDSXC	ILLUMINA	3	WCF09279	WCF09279-novogene_20240510-3	data/fastqs/novogene_20240510/WCF09279/WCF09279_CKDL240015137-1A_H3WCCDSXC_L3_1.fq.gz	data/fastqs/novogene_20240510/WCF09279/WCF09279_CKDL240015137-1A_H3WCCDSXC_L3_2.fq.gz	7433305.394	7718613.197
s0079	1	novogene_202402	HHNVFDSX7	ILLUMINA	2	WCF09280	WCF09280-novogene_202402-2	data/fastqs/novogene_202402/WCF09280/WCF09280_CKDL240000597-1A_HHNVFDSX7_L2_1.fq.gz	data/fastqs/novogene_202402/WCF09280/WCF09280_CKDL240000597-1A_HHNVFDSX7_L2_2.fq.gz	7718709.156	7926899.858
s0079	2	novogene_20240524	HCHGVDSXC	ILLUMINA	1	WCF09280	WCF09280-novogene_20240524-1	data/fastqs/novogene_20240524/WCF09280/WCF09280_CKDL240017243-1A_HCHGVDSXC_L1_1.fq.gz	data/fastqs/novogene_20240524/WCF09280/WCF09280_CKDL240017243-1A_HCHGVDSXC_L1_2.fq.gz	6534387.657	6543772.847
s0080	1	novogene_202402	HHNVFDSX7	ILLUMINA	4	WCF09282	WCF09282-novogene_202402-4	data/fastqs/novogene_202402/WCF09282/WCF09282_CKDL240000596-1A_HHNVFDSX7_L4_1.fq.gz	data/fastqs/novogene_202402/WCF09282/WCF09282_CKDL240000596-1A_HHNVFDSX7_L4_2.fq.gz	6498020.498	6800580.47
s0080	2	novogene_20240510	H3WCCDSXC	ILLUMINA	3	WCF09282	WCF09282-novogene_20240510-3	data/fastqs/novogene_20240510/WCF09282/WCF09282_CKDL240015137-1A_H3WCCDSXC_L3_1.fq.gz	data/fastqs/novogene_20240510/WCF09282/WCF09282_CKDL240015137-1A_H3WCCDSXC_L3_2.fq.gz	6058218.286	6188700.746
s0081	1	novogene_202402	HHNVFDSX7	ILLUMINA	4	WCF09284	WCF09284-novogene_202402-4	data/fastqs/novogene_202402/WCF09284/WCF09284_CKDL240000596-1A_HHNVFDSX7_L4_1.fq.gz	data/fastqs/novogene_202402/WCF09284/WCF09284_CKDL240000596-1A_HHNVFDSX7_L4_2.fq.gz	7760787.525	8229660.733
s0081	2	novogene_20240510	H3WCCDSXC	ILLUMINA	3	WCF09284	WCF09284-novogene_20240510-3	data/fastqs/novogene_20240510/WCF09284/WCF09284_CKDL240015137-1A_H3WCCDSXC_L3_1.fq.gz	data/fastqs/novogene_20240510/WCF09284/WCF09284_CKDL240015137-1A_H3WCCDSXC_L3_2.fq.gz	7320992.257	7569302.132
s0082	1	novogene_202402	HHNVFDSX7	ILLUMINA	2	WCF09286	WCF09286-novogene_202402-2	data/fastqs/novogene_202402/WCF09286/WCF09286_CKDL240000597-1A_HHNVFDSX7_L2_1.fq.gz	data/fastqs/novogene_202402/WCF09286/WCF09286_CKDL240000597-1A_HHNVFDSX7_L2_2.fq.gz	7191630.2	7770728.881
