sample	unit	library	flowcell	platform	lane	sample_id	barcode	fq1	fq2	kb1	kb2
EP_OR_2022_04	1	Plate1	HCVC5DSX7	ILLUMINA	3	EP_OR_2022_04	EP_OR_2022_04-Plate1-3	data/fastqs/wm152/EP_OR_2022_04_1.fq.gz	data/fastqs/wm152/EP_OR_2022_04_2.fq.gz	1397749.818	1513207.505
EP_OR_2022_06	1	Plate1	HCVC5DSX7	ILLUMINA	3	EP_OR_2022_06	EP_OR_2022_06-Plate1-3	data/fastqs/wm152/EP_OR_2022_06_1.fq.gz	data/fastqs/wm152/EP_OR_2022_06_2.fq.gz	1404384.963	1372086.191
EP_OR_2022_07	1	Plate1	HCVC5DSX7	ILLUMINA	3	EP_OR_2022_07	EP_OR_2022_07-Plate1-3	data/fastqs/wm152/EP_OR_2022_07_1.fq.gz	data/fastqs/wm152/EP_OR_2022_07_2.fq.gz	1414923.772	1530170.053
ES_UT_2023_1	1	Plate3	22HVG3LT4	ILLUMINA	7	ES_UT_2023_1	ES_UT_2023_1-Plate3-7	data/fastqs/wm152/ES_UT_2023_1_1.fq.gz	data/fastqs/wm152/ES_UT_2023_1_2.fq.gz	1624468.529	1594478.082
FC2_RC_OR_2022	1	Plate1	HCVC5DSX7	ILLUMINA	3	FC2_RC_OR_2022	FC2_RC_OR_2022-Plate1-3	data/fastqs/wm152/FC2_RC_OR_2022_1.fq.gz	data/fastqs/wm152/FC2_RC_OR_2022_2.fq.gz	1167305.076	1187892.895
HS_ALB_2023_01	1	Plate3	22HVG3LT4	ILLUMINA	7	HS_ALB_2023_01	HS_ALB_2023_01-Plate3-7	data/fastqs/wm152/HS_ALB_2023_01_1.fq.gz	data/fastqs/wm152/HS_ALB_2023_01_2.fq.gz	1945824.663	1925141.78
HS_Berk_2021_01	1	Plate2	22HM5LLT4	ILLUMINA	4	HS_Berk_2021_01	HS_Berk_2021_01-Plate2-4	data/fastqs/wm152/HS_Berk_2021_01_1.fq.gz	data/fastqs/wm152/HS_Berk_2021_01_2.fq.gz	1289634.103	1292725.629
HS_MtD_2022_01	1	Plate2	22HM5LLT4	ILLUMINA	4	HS_MtD_2022_01	HS_MtD_2022_01-Plate2-4	data/fastqs/wm152/HS_MtD_2022_01_1.fq.gz	data/fastqs/wm152/HS_MtD_2022_01_2.fq.gz	1446787.522	1430468.118
JA_FM_2023_01	1	Plate2	22HM5LLT4	ILLUMINA	4	JA_FM_2023_01	JA_FM_2023_01-Plate2-4	data/fastqs/wm152/JA_FM_2023_01_1.fq.gz	data/fastqs/wm152/JA_FM_2023_01_2.fq.gz	1493195.316	1475463.302
JD_7_27_22_01	1	Plate1	HCVC5DSX7	ILLUMINA	3	JD_7_27_22_01	JD_7_27_22_01-Plate1-3	data/fastqs/wm152/JD_7_27_22_01_1.fq.gz	data/fastqs/wm152/JD_7_27_22_01_2.fq.gz	1072866.002	1119262.165
JD_8_15_22_01	1	Plate1	HCVC5DSX7	ILLUMINA	3	JD_8_15_22_01	JD_8_15_22_01-Plate1-3	data/fastqs/wm152/JD_8_15_22_01_1.fq.gz	data/fastqs/wm152/JD_8_15_22_01_2.fq.gz	1307037.922	1386525.531
JMR_JACK_2023_01	1	Plate3	22HVG3LT4	ILLUMINA	7	JMR_JACK_2023_01	JMR_JACK_2023_01-Plate3-7	data/fastqs/wm152/JMR_JACK_2023_01_1.fq.gz	data/fastqs/wm152/JMR_JACK_2023_01_2.fq.gz	1271223.641	1250093.529
KVP_DBG_AANG3	1	Plate1	HCVC5DSX7	ILLUMINA	3	KVP_DBG_AANG3	KVP_DBG_AANG3-Plate1-3	data/fastqs/wm152/KVP_DBG_AANG3_1.fq.gz	data/fastqs/wm152/KVP_DBG_AANG3_2.fq.gz	1272689.284	1317694.735
KVP_DBG_AERO10	1	Plate1	HCVC5DSX7	ILLUMINA	3	KVP_DBG_AERO10	KVP_DBG_AERO10-Plate1-3	data/fastqs/wm152/KVP_DBG_AERO10_1.fq.gz	data/fastqs/wm152/KVP_DBG_AERO10_2.fq.gz	864884.855	881852.269
KVP_DBG_AERO12	1	Plate1	HCVC5DSX7	ILLUMINA	3	KVP_DBG_AERO12	KVP_DBG_AERO12-Plate1-3	data/fastqs/wm152/KVP_DBG_AERO12_1.fq.gz	data/fastqs/wm152/KVP_DBG_AERO12_2.fq.gz	1311265.258	1403220.386
KVP_DBG_Apr22AA	1	Plate1	HCVC5DSX7	ILLUMINA	3	KVP_DBG_Apr22AA	KVP_DBG_Apr22AA-Plate1-3	data/fastqs/wm152/KVP_DBG_Apr22AA_1.fq.gz	data/fastqs/wm152/KVP_DBG_Apr22AA_2.fq.gz	1373963.507	1454974.353
KVP_DBG_FEB	1	Plate1	HCVC5DSX7	ILLUMINA	3	KVP_DBG_FEB	KVP_DBG_FEB-Plate1-3	data/fastqs/wm152/KVP_DBG_FEB_1.fq.gz	data/fastqs/wm152/KVP_DBG_FEB_2.fq.gz	1559124.315	1643585.092
KVP_DBG_Feb22B	1	Plate1	HCVC5DSX7	ILLUMINA	3	KVP_DBG_Feb22B	KVP_DBG_Feb22B-Plate1-3	data/fastqs/wm152/KVP_DBG_Feb22B_1.fq.gz	data/fastqs/wm152/KVP_DBG_Feb22B_2.fq.gz	1333321.472	1428611.795
KVP_DBG_Mar22I	1	Plate1	HCVC5DSX7	ILLUMINA	3	KVP_DBG_Mar22I	KVP_DBG_Mar22I-Plate1-3	data/fastqs/wm152/KVP_DBG_Mar22I_1.fq.gz	data/fastqs/wm152/KVP_DBG_Mar22I_2.fq.gz	919075.642	981146.832
KVP_DBG_Mar22M	1	Plate1	HCVC5DSX7	ILLUMINA	3	KVP_DBG_Mar22M	KVP_DBG_Mar22M-Plate1-3	data/fastqs/wm152/KVP_DBG_Mar22M_1.fq.gz	data/fastqs/wm152/KVP_DBG_Mar22M_2.fq.gz	1184802.792	1266433.264
KVP_DBG_Mar22N	1	Plate1	HCVC5DSX7	ILLUMINA	3	KVP_DBG_Mar22N	KVP_DBG_Mar22N-Plate1-3	data/fastqs/wm152/KVP_DBG_Mar22N_1.fq.gz	data/fastqs/wm152/KVP_DBG_Mar22N_2.fq.gz	1387331.932	1491037.965
KVP_DBG_Mar22O	1	Plate1	HCVC5DSX7	ILLUMINA	3	KVP_DBG_Mar22O	KVP_DBG_Mar22O-Plate1-3	data/fastqs/wm152/KVP_DBG_Mar22O_1.fq.gz	data/fastqs/wm152/KVP_DBG_Mar22O_2.fq.gz	1172044.022	1249700.838
KVP_DBG_Mar22P	1	Plate1	HCVC5DSX7	ILLUMINA	3	KVP_DBG_Mar22P	KVP_DBG_Mar22P-Plate1-3	data/fastqs/wm152/KVP_DBG_Mar22P_1.fq.gz	data/fastqs/wm152/KVP_DBG_Mar22P_2.fq.gz	1388862.588	1479483.788
KVP_DBG_Mar22S	1	Plate1	HCVC5DSX7	ILLUMINA	3	KVP_DBG_Mar22S	KVP_DBG_Mar22S-Plate1-3	data/fastqs/wm152/KVP_DBG_Mar22S_1.fq.gz	data/fastqs/wm152/KVP_DBG_Mar22S_2.fq.gz	993132.857	1063903.814
KVP_DBG_Mar22W	1	Plate1	HCVC5DSX7	ILLUMINA	3	KVP_DBG_Mar22W	KVP_DBG_Mar22W-Plate1-3	data/fastqs/wm152/KVP_DBG_Mar22W_1.fq.gz	data/fastqs/wm152/KVP_DBG_Mar22W_2.fq.gz	1160066.849	1149206.655
KVP_DBG_Mar22X	1	Plate1	HCVC5DSX7	ILLUMINA	3	KVP_DBG_Mar22X	KVP_DBG_Mar22X-Plate1-3	data/fastqs/wm152/KVP_DBG_Mar22X_1.fq.gz	data/fastqs/wm152/KVP_DBG_Mar22X_2.fq.gz	1327099.195	1351787.088
KVP_DBG_NOV	1	Plate1	HCVC5DSX7	ILLUMINA	3	KVP_DBG_NOV	KVP_DBG_NOV-Plate1-3	data/fastqs/wm152/KVP_DBG_NOV_1.fq.gz	data/fastqs/wm152/KVP_DBG_NOV_2.fq.gz	849237.469	899286.897
LH_SV_2023_01	1	Plate3	22HVG3LT4	ILLUMINA	7	LH_SV_2023_01	LH_SV_2023_01-Plate3-7	data/fastqs/wm152/LH_SV_2023_01_1.fq.gz	data/fastqs/wm152/LH_SV_2023_01_2.fq.gz	1540471.997	1512422.695
LH_SV_2023_02	1	Plate3	22HVG3LT4	ILLUMINA	7	LH_SV_2023_02	LH_SV_2023_02-Plate3-7	data/fastqs/wm152/LH_SV_2023_02_1.fq.gz	data/fastqs/wm152/LH_SV_2023_02_2.fq.gz	1266944.082	1246137.397
MTH_MPG_2020_3	1	Plate1	HCVC5DSX7	ILLUMINA	3	MTH_MPG_2020_3	MTH_MPG_2020_3-Plate1-3	data/fastqs/wm152/MTH_MPG_2020_3_1.fq.gz	data/fastqs/wm152/MTH_MPG_2020_3_2.fq.gz	1326768.366	1409034.841
MW_BCPUD_2023_01	1	Plate2	22HM5LLT4	ILLUMINA	4	MW_BCPUD_2023_01	MW_BCPUD_2023_01-Plate2-4	data/fastqs/wm152/MW_BCPUD_2023_01_1.fq.gz	data/fastqs/wm152/MW_BCPUD_2023_01_2.fq.gz	1789586.186	1759759.565
MW_BCPUD_2023_02	1	Plate2	22HM5LLT4	ILLUMINA	4	MW_BCPUD_2023_02	MW_BCPUD_2023_02-Plate2-4	data/fastqs/wm152/MW_BCPUD_2023_02_1.fq.gz	data/fastqs/wm152/MW_BCPUD_2023_02_2.fq.gz	2025675.55	2036046.443
MW_BCPUD_2023_03	1	Plate2	22HM5LLT4	ILLUMINA	4	MW_BCPUD_2023_03	MW_BCPUD_2023_03-Plate2-4	data/fastqs/wm152/MW_BCPUD_2023_03_1.fq.gz	data/fastqs/wm152/MW_BCPUD_2023_03_2.fq.gz	1477517.983	1453080.322
MW_BCPUD_2023_04	1	Plate2	22HM5LLT4	ILLUMINA	4	MW_BCPUD_2023_04	MW_BCPUD_2023_04-Plate2-4	data/fastqs/wm152/MW_BCPUD_2023_04_1.fq.gz	data/fastqs/wm152/MW_BCPUD_2023_04_2.fq.gz	1797180.899	1776940.157
MW_BCPUD_2023_05	1	Plate2	22HM5LLT4	ILLUMINA	4	MW_BCPUD_2023_05	MW_BCPUD_2023_05-Plate2-4	data/fastqs/wm152/MW_BCPUD_2023_05_1.fq.gz	data/fastqs/wm152/MW_BCPUD_2023_05_2.fq.gz	1584640.479	1599014.009
MW_BCPUD_2023_06	1	Plate3	22HVG3LT4	ILLUMINA	7	MW_BCPUD_2023_06	MW_BCPUD_2023_06-Plate3-7	data/fastqs/wm152/MW_BCPUD_2023_06_1.fq.gz	data/fastqs/wm152/MW_BCPUD_2023_06_2.fq.gz	1652441.594	1617529.281
MW_BCPUD_2023_07	1	Plate3	22HVG3LT4	ILLUMINA	7	MW_BCPUD_2023_07	MW_BCPUD_2023_07-Plate3-7	data/fastqs/wm152/MW_BCPUD_2023_07_1.fq.gz	data/fastqs/wm152/MW_BCPUD_2023_07_2.fq.gz	1240773.452	1215722.232
MW_BCPUD_2023_09	1	Plate3	22HVG3LT4	ILLUMINA	7	MW_BCPUD_2023_09	MW_BCPUD_2023_09-Plate3-7	data/fastqs/wm152/MW_BCPUD_2023_09_1.fq.gz	data/fastqs/wm152/MW_BCPUD_2023_09_2.fq.gz	1655258.043	1664585.273
MW_BCPUD_2023_10	1	Plate3	22HVG3LT4	ILLUMINA	7	MW_BCPUD_2023_10	MW_BCPUD_2023_10-Plate3-7	data/fastqs/wm152/MW_BCPUD_2023_10_1.fq.gz	data/fastqs/wm152/MW_BCPUD_2023_10_2.fq.gz	1504220.032	1495583.677
MW_BCPUD_2023_12	1	Plate4	22M5VMLT4	ILLUMINA	3	MW_BCPUD_2023_12	MW_BCPUD_2023_12-Plate4-3	data/fastqs/wm152/MW_BCPUD_2023_12_1.fq.gz	data/fastqs/wm152/MW_BCPUD_2023_12_2.fq.gz	1385659.719	1405724.235
MW_Kale_2023_01	1	Plate2	22HM5LLT4	ILLUMINA	4	MW_Kale_2023_01	MW_Kale_2023_01-Plate2-4	data/fastqs/wm152/MW_Kale_2023_01_1.fq.gz	data/fastqs/wm152/MW_Kale_2023_01_2.fq.gz	1929150.744	1929148.567
MW_Kale_2023_03	1	Plate2	22HM5LLT4	ILLUMINA	4	MW_Kale_2023_03	MW_Kale_2023_03-Plate2-4	data/fastqs/wm152/MW_Kale_2023_03_1.fq.gz	data/fastqs/wm152/MW_Kale_2023_03_2.fq.gz	1441281.061	1444533.423
MW_Kale_2023_04	1	Plate3	22HVG3LT4	ILLUMINA	7	MW_Kale_2023_04	MW_Kale_2023_04-Plate3-7	data/fastqs/wm152/MW_Kale_2023_04_1.fq.gz	data/fastqs/wm152/MW_Kale_2023_04_2.fq.gz	1829402.48	1809691.266
MW_Marin_2024_01	1	Plate2	22HM5LLT4	ILLUMINA	4	MW_Marin_2024_01	MW_Marin_2024_01-Plate2-4	data/fastqs/wm152/MW_Marin_2024_01_1.fq.gz	data/fastqs/wm152/MW_Marin_2024_01_2.fq.gz	1055854.727	1041753.131
MW_Marin_2024_02	1	Plate2	22HM5LLT4	ILLUMINA	4	MW_Marin_2024_02	MW_Marin_2024_02-Plate2-4	data/fastqs/wm152/MW_Marin_2024_02_1.fq.gz	data/fastqs/wm152/MW_Marin_2024_02_2.fq.gz	1256367.186	1240915.178
MW_Marin_2024_03	1	Plate3	22HVG3LT4	ILLUMINA	7	MW_Marin_2024_03	MW_Marin_2024_03-Plate3-7	data/fastqs/wm152/MW_Marin_2024_03_1.fq.gz	data/fastqs/wm152/MW_Marin_2024_03_2.fq.gz	1721202.843	1689056.634
MW_Marin_2024_05	1	Plate3	22HVG3LT4	ILLUMINA	7	MW_Marin_2024_05	MW_Marin_2024_05-Plate3-7	data/fastqs/wm152/MW_Marin_2024_05_1.fq.gz	data/fastqs/wm152/MW_Marin_2024_05_2.fq.gz	1839662.892	1812719.859
MW_Mont_2024_01	1	Plate2	22HM5LLT4	ILLUMINA	4	MW_Mont_2024_01	MW_Mont_2024_01-Plate2-4	data/fastqs/wm152/MW_Mont_2024_01_1.fq.gz	data/fastqs/wm152/MW_Mont_2024_01_2.fq.gz	1333030.759	1317515.128
MW_Mont_2024_02	1	Plate3	22HVG3LT4	ILLUMINA	7	MW_Mont_2024_02	MW_Mont_2024_02-Plate3-7	data/fastqs/wm152/MW_Mont_2024_02_1.fq.gz	data/fastqs/wm152/MW_Mont_2024_02_2.fq.gz	1149346.351	1139954.724
MW_Mont_2024_03	1	Plate3	22HVG3LT4	ILLUMINA	7	MW_Mont_2024_03	MW_Mont_2024_03-Plate3-7	data/fastqs/wm152/MW_Mont_2024_03_1.fq.gz	data/fastqs/wm152/MW_Mont_2024_03_2.fq.gz	1271146.236	1247336.954
MW_SB_2023_01	1	Plate2	22HM5LLT4	ILLUMINA	4	MW_SB_2023_01	MW_SB_2023_01-Plate2-4	data/fastqs/wm152/MW_SB_2023_01_1.fq.gz	data/fastqs/wm152/MW_SB_2023_01_2.fq.gz	1850370.564	1828237.129
MW_SB_2024_01	1	Plate2	22HM5LLT4	ILLUMINA	4	MW_SB_2024_01	MW_SB_2024_01-Plate2-4	data/fastqs/wm152/MW_SB_2024_01_1.fq.gz	data/fastqs/wm152/MW_SB_2024_01_2.fq.gz	1554603.833	1536241.637
MW_SB_2024_02	1	Plate3	22HVG3LT4	ILLUMINA	7	MW_SB_2024_02	MW_SB_2024_02-Plate3-7	data/fastqs/wm152/MW_SB_2024_02_1.fq.gz	data/fastqs/wm152/MW_SB_2024_02_2.fq.gz	1316688.965	1303985.885
MW_SC_2024_01	1	Plate3	22HVG3LT4	ILLUMINA	7	MW_SC_2024_01	MW_SC_2024_01-Plate3-7	data/fastqs/wm152/MW_SC_2024_01_1.fq.gz	data/fastqs/wm152/MW_SC_2024_01_2.fq.gz	1558025.906	1536076.559
MW_SR_2024_01	1	Plate3	22HVG3LT4	ILLUMINA	7	MW_SR_2024_01	MW_SR_2024_01-Plate3-7	data/fastqs/wm152/MW_SR_2024_01_1.fq.gz	data/fastqs/wm152/MW_SR_2024_01_2.fq.gz	1737019.093	1682763.296
MW_SV_2024_01	1	Plate2	22HM5LLT4	ILLUMINA	4	MW_SV_2024_01	MW_SV_2024_01-Plate2-4	data/fastqs/wm152/MW_SV_2024_01_1.fq.gz	data/fastqs/wm152/MW_SV_2024_01_2.fq.gz	1295713.506	1274110.856
MW_SV_2024_02	1	Plate2	22HM5LLT4	ILLUMINA	4	MW_SV_2024_02	MW_SV_2024_02-Plate2-4	data/fastqs/wm152/MW_SV_2024_02_1.fq.gz	data/fastqs/wm152/MW_SV_2024_02_2.fq.gz	1213074.483	1195103.165
MW_SV_2024_03	1	Plate3	22HVG3LT4	ILLUMINA	7	MW_SV_2024_03	MW_SV_2024_03-Plate3-7	data/fastqs/wm152/MW_SV_2024_03_1.fq.gz	data/fastqs/wm152/MW_SV_2024_03_2.fq.gz	1538275.587	1520624.244
MW_SV_2024_04	1	Plate3	22HVG3LT4	ILLUMINA	7	MW_SV_2024_04	MW_SV_2024_04-Plate3-7	data/fastqs/wm152/MW_SV_2024_04_1.fq.gz	data/fastqs/wm152/MW_SV_2024_04_2.fq.gz	1593484.194	1567820.534
NHMU_2021_01	1	Plate2	22HM5LLT4	ILLUMINA	4	NHMU_2021_01	NHMU_2021_01-Plate2-4	data/fastqs/wm152/NHMU_2021_01_1.fq.gz	data/fastqs/wm152/NHMU_2021_01_2.fq.gz	1340699.756	1329118.534
PS_8_23_22_1	1	Plate1	HCVC5DSX7	ILLUMINA	3	PS_8_23_22_1	PS_8_23_22_1-Plate1-3	data/fastqs/wm152/PS_8_23_22_1_1.fq.gz	data/fastqs/wm152/PS_8_23_22_1_2.fq.gz	1277055.662	1348657.352
RAC_SOMA_01	1	Plate2	22HM5LLT4	ILLUMINA	4	RAC_SOMA_01	RAC_SOMA_01-Plate2-4	data/fastqs/wm152/RAC_SOMA_01_1.fq.gz	data/fastqs/wm152/RAC_SOMA_01_2.fq.gz	1296999.63	1272626.778
