sample	unit	library	flowcell	platform	lane	sample_id	barcode	fq1	fq2	kb1	kb2
s0013	1	deroode6	AAAJVLMM5	ILLUMINA	1	424	424-deroode6-1	data/fastqs/deroode/424_1.fq.gz	data/fastqs/deroode/424_2.fq.gz	4178813.585	4352977.339
s0014	1	deroode4	AAAK73JM5	ILLUMINA	1	593	593-deroode4-1	data/fastqs/deroode/593_1.fq.gz	data/fastqs/deroode/593_2.fq.gz	3152562.281	3269096.944
s0015	1	deroode7	AAAJVLNM5	ILLUMINA	1	605	605-deroode7-1	data/fastqs/deroode/605_1.fq.gz	data/fastqs/deroode/605_2.fq.gz	2713028.696	2841079.048
s0016	1	deroode5	AAAKJL3M5	ILLUMINA	1	718	718-deroode5-1	data/fastqs/deroode/718_1.fq.gz	data/fastqs/deroode/718_2.fq.gz	3550055.99	3636915.666
s0017	1	deroode6	AAAJVLMM5	ILLUMINA	1	720	720-deroode6-1	data/fastqs/deroode/720_1.fq.gz	data/fastqs/deroode/720_2.fq.gz	2623294.885	2709846.961
s0018	1	deroode7	AAAJVLNM5	ILLUMINA	1	726	726-deroode7-1	data/fastqs/deroode/726_1.fq.gz	data/fastqs/deroode/726_2.fq.gz	8281540.745	8596312.148
s0019	1	deroode3	HM3NJAFXY	ILLUMINA	4	731-2699	731-2699-deroode3-4	data/fastqs/deroode/731-2699_1.fq.gz	data/fastqs/deroode/731-2699_2.fq.gz	825571.897	892881.406
s0020	1	deroode3	HM3NJAFXY	ILLUMINA	4	733-2699	733-2699-deroode3-4	data/fastqs/deroode/733-2699_1.fq.gz	data/fastqs/deroode/733-2699_2.fq.gz	321554.392	335050.816
s0021	1	deroode3	HM3NJAFXY	ILLUMINA	4	737-2699	737-2699-deroode3-4	data/fastqs/deroode/737-2699_1.fq.gz	data/fastqs/deroode/737-2699_2.fq.gz	192148.962	201102.983
s0022	1	deroode2	HLTC7AFXY	ILLUMINA	1	962	962-deroode2-1	data/fastqs/deroode/962_1.fq.gz	data/fastqs/deroode/962_2.fq.gz	1482394.752	1602789.292
s0023	1	deroode2	HLTC7AFXY	ILLUMINA	1	963	963-deroode2-1	data/fastqs/deroode/963_1.fq.gz	data/fastqs/deroode/963_2.fq.gz	1162593.867	1219263.995
s0024	1	deroode2	HLTC7AFXY	ILLUMINA	1	965	965-deroode2-1	data/fastqs/deroode/965_1.fq.gz	data/fastqs/deroode/965_2.fq.gz	1249039.079	1330895.627
s0025	1	deroode2	HLTC7AFXY	ILLUMINA	1	968	968-deroode2-1	data/fastqs/deroode/968_1.fq.gz	data/fastqs/deroode/968_2.fq.gz	494739.796	514217.233
s0026	1	lib2	22HM5LLT4	ILLUMINA	4	AR_SV_2023_01	AR_SV_2023_01-lib2-4	data/fastqs/lib2/AR_SV_2023_01_1.fq.gz	data/fastqs/lib2/AR_SV_2023_01_2.fq.gz	1449757.984	1425372.392
s0026	2	lib4	22M5VMLT4	ILLUMINA	3	AR_SV_2023_01	AR_SV_2023_01-lib4-3	data/fastqs/lib4/AR_SV_2023_01_1.fq.gz	data/fastqs/lib4/AR_SV_2023_01_2.fq.gz	1227241.248	1249810.516
s0027	1	lib1	HCVC5DSX7	ILLUMINA	3	AS_ID_2022_01	AS_ID_2022_01-lib1-3	data/fastqs/intralib_reps/AS_ID_2022_01_1.fq.gz	data/fastqs/intralib_reps/AS_ID_2022_01_2.fq.gz	1562218.34	1681078.095
s0027	2	lib1	HCVC5DSX7	ILLUMINA	3	AS_ID_2022_01	AS_ID_2022_01-lib1-3	data/fastqs/lib1/AS_ID_2022_01_1.fq.gz	data/fastqs/lib1/AS_ID_2022_01_2.fq.gz	1499121.883	1582469.104
s0028	1	lib2	22HM5LLT4	ILLUMINA	4	AS_ID_2022_02	AS_ID_2022_02-lib2-4	data/fastqs/lib2/AS_ID_2022_02_1.fq.gz	data/fastqs/lib2/AS_ID_2022_02_2.fq.gz	1370474.442	1338865.029
s0029	1	lib2	22HM5LLT4	ILLUMINA	4	A_140	A_140-lib2-4	data/fastqs/lib2/A_140_1.fq.gz	data/fastqs/lib2/A_140_2.fq.gz	1698426.747	1671772.67
s0030	1	lib2	22HM5LLT4	ILLUMINA	4	A_166	A_166-lib2-4	data/fastqs/lib2/A_166_1.fq.gz	data/fastqs/lib2/A_166_2.fq.gz	812082.65	798352.752
s0031	1	lib2	22HM5LLT4	ILLUMINA	4	A_175	A_175-lib2-4	data/fastqs/lib2/A_175_1.fq.gz	data/fastqs/lib2/A_175_2.fq.gz	1569645.357	1550595.448
s0032	1	lib2	22HM5LLT4	ILLUMINA	4	A_187	A_187-lib2-4	data/fastqs/lib2/A_187_1.fq.gz	data/fastqs/lib2/A_187_2.fq.gz	1252287.342	1241568.028
s0033	1	lib2	22HM5LLT4	ILLUMINA	4	A_193	A_193-lib2-4	data/fastqs/lib2/A_193_1.fq.gz	data/fastqs/lib2/A_193_2.fq.gz	1204798.866	1194638.256
s0034	1	lib3	22HVG3LT4	ILLUMINA	7	A_219	A_219-lib3-7	data/fastqs/lib3/A_219_1.fq.gz	data/fastqs/lib3/A_219_2.fq.gz	1343728.333	1321764.093
s0035	1	lib3	22HVG3LT4	ILLUMINA	7	A_224	A_224-lib3-7	data/fastqs/lib3/A_224_1.fq.gz	data/fastqs/lib3/A_224_2.fq.gz	1290324.357	1273297.026
s0036	1	lib3	22HVG3LT4	ILLUMINA	7	A_226	A_226-lib3-7	data/fastqs/lib3/A_226_1.fq.gz	data/fastqs/lib3/A_226_2.fq.gz	1340340.584	1320710.211
s0037	1	lib3	22HVG3LT4	ILLUMINA	7	A_237	A_237-lib3-7	data/fastqs/lib3/A_237_1.fq.gz	data/fastqs/lib3/A_237_2.fq.gz	1456305.042	1435834.658
s0038	1	lib3	22HVG3LT4	ILLUMINA	7	A_238	A_238-lib3-7	data/fastqs/lib3/A_238_1.fq.gz	data/fastqs/lib3/A_238_2.fq.gz	1533558.666	1483380.025
s0039	1	lib1	HCVC5DSX7	ILLUMINA	3	Adult1_RC_OR_22	Adult1_RC_OR_22-lib1-3	data/fastqs/lib1/Adult1_RC_OR_22_1.fq.gz	data/fastqs/lib1/Adult1_RC_OR_22_2.fq.gz	1036212.923	1106751.713
s0040	1	lib1	HCVC5DSX7	ILLUMINA	3	Adult2_RC_OR_22	Adult2_RC_OR_22-lib1-3	data/fastqs/lib1/Adult2_RC_OR_22_1.fq.gz	data/fastqs/lib1/Adult2_RC_OR_22_2.fq.gz	1021667.78	1065455.643
s0041	1	lib1	HCVC5DSX7	ILLUMINA	3	Adult3_RC_OR_22	Adult3_RC_OR_22-lib1-3	data/fastqs/lib1/Adult3_RC_OR_22_1.fq.gz	data/fastqs/lib1/Adult3_RC_OR_22_2.fq.gz	1227488.985	1275089.498
s0041	2	lib4	22M5VMLT4	ILLUMINA	3	Adult3_RC_OR_22	Adult3_RC_OR_22-lib4-3	data/fastqs/lib4/Adult3_RC_OR_22_1.fq.gz	data/fastqs/lib4/Adult3_RC_OR_22_2.fq.gz	1318664.351	1351055.568
s0042	1	lib3	22HVG3LT4	ILLUMINA	7	BV_CROR_2023_01	BV_CROR_2023_01-lib3-7	data/fastqs/lib3/BV_CROR_2023_01_1.fq.gz	data/fastqs/lib3/BV_CROR_2023_01_2.fq.gz	1359779.67	1344646.913
s0043	1	lib3	22HVG3LT4	ILLUMINA	7	BV_CROR_2023_02	BV_CROR_2023_02-lib3-7	data/fastqs/lib3/BV_CROR_2023_02_1.fq.gz	data/fastqs/lib3/BV_CROR_2023_02_2.fq.gz	1706124.772	1727604.396
s0044	1	lib1	HCVC5DSX7	ILLUMINA	3	CB_10_17_22_02	CB_10_17_22_02-lib1-3	data/fastqs/lib1/CB_10_17_22_02_1.fq.gz	data/fastqs/lib1/CB_10_17_22_02_2.fq.gz	1444670.86	1517172.135
s0045	1	lib1	HCVC5DSX7	ILLUMINA	3	CB_10_17_22_02_2	CB_10_17_22_02_2-lib1-3	data/fastqs/lib1/CB_10_17_22_02_2_1.fq.gz	data/fastqs/lib1/CB_10_17_22_02_2_2.fq.gz	1405968.703	1506041.862
s0046	1	lib2	22HM5LLT4	ILLUMINA	4	CD_Vent_2024_01	CD_Vent_2024_01-lib2-4	data/fastqs/lib2/CD_Vent_2024_01_1.fq.gz	data/fastqs/lib2/CD_Vent_2024_01_2.fq.gz	1414835.419	1388056.983
s0047	1	lib3	22HVG3LT4	ILLUMINA	7	CF_FC_01	CF_FC_01-lib3-7	data/fastqs/lib3/CF_FC_01_1.fq.gz	data/fastqs/lib3/CF_FC_01_2.fq.gz	1516324.596	1486847.504
s0048	1	lib3	22HVG3LT4	ILLUMINA	7	CF_FC_02	CF_FC_02-lib3-7	data/fastqs/lib3/CF_FC_02_1.fq.gz	data/fastqs/lib3/CF_FC_02_2.fq.gz	1472148.52	1451471.479
s0049	1	lib3	22HVG3LT4	ILLUMINA	7	CF_FC_03	CF_FC_03-lib3-7	data/fastqs/lib3/CF_FC_03_1.fq.gz	data/fastqs/lib3/CF_FC_03_2.fq.gz	1465656.468	1453653.491
s0050	1	lib2	22HM5LLT4	ILLUMINA	4	CMNH_PMNR_2023	CMNH_PMNR_2023-lib2-4	data/fastqs/lib2/CMNH_PMNR_2023_1.fq.gz	data/fastqs/lib2/CMNH_PMNR_2023_2.fq.gz	1300215.959	1282094.734
s0051	1	lib1	HCVC5DSX7	ILLUMINA	3	CP_FHTX_2022_01	CP_FHTX_2022_01-lib1-3	data/fastqs/lib1/CP_FHTX_2022_01_1.fq.gz	data/fastqs/lib1/CP_FHTX_2022_01_2.fq.gz	1568646.454	1640955.38
s0052	1	lib1	HCVC5DSX7	ILLUMINA	3	CP_FHTX_2022_02	CP_FHTX_2022_02-lib1-3	data/fastqs/lib1/CP_FHTX_2022_02_1.fq.gz	data/fastqs/lib1/CP_FHTX_2022_02_2.fq.gz	1324922.451	1429229.208
s0053	1	lib5	22T3TYLT4	ILLUMINA	6	CUAC_And_2023_1	CUAC_And_2023_1-lib5-6	data/fastqs/lib5/CUAC_And_2023_1_1.fq.gz	data/fastqs/lib5/CUAC_And_2023_1_2.fq.gz	3133148.418	3126807.554
s0054	1	lib5	22T3TYLT4	ILLUMINA	6	CUAC_CBG_2015_1	CUAC_CBG_2015_1-lib5-6	data/fastqs/lib5/CUAC_CBG_2015_1_1.fq.gz	data/fastqs/lib5/CUAC_CBG_2015_1_2.fq.gz	2547133.417	2536630.502
s0055	1	lib2	22HM5LLT4	ILLUMINA	4	CUAC_CBG_2019_1	CUAC_CBG_2019_1-lib2-4	data/fastqs/lib2/CUAC_CBG_2019_1_1.fq.gz	data/fastqs/lib2/CUAC_CBG_2019_1_2.fq.gz	1454381.797	1435887.229
s0056	1	lib5	22T3TYLT4	ILLUMINA	6	CUAC_CBG_2019_2	CUAC_CBG_2019_2-lib5-6	data/fastqs/lib5/CUAC_CBG_2019_2_1.fq.gz	data/fastqs/lib5/CUAC_CBG_2019_2_2.fq.gz	2841001.487	2841155.812
s0057	1	lib5	22T3TYLT4	ILLUMINA	6	CUAC_CBG_2019_3	CUAC_CBG_2019_3-lib5-6	data/fastqs/lib5/CUAC_CBG_2019_3_1.fq.gz	data/fastqs/lib5/CUAC_CBG_2019_3_2.fq.gz	3319077.722	3310611.067
s0058	1	lib5	22T3TYLT4	ILLUMINA	6	CUAC_CBG_2020_1	CUAC_CBG_2020_1-lib5-6	data/fastqs/lib5/CUAC_CBG_2020_1_1.fq.gz	data/fastqs/lib5/CUAC_CBG_2020_1_2.fq.gz	3483946.309	3475300.43
s0059	1	lib5	22T3TYLT4	ILLUMINA	6	CUAC_CBG_2020_2	CUAC_CBG_2020_2-lib5-6	data/fastqs/lib5/CUAC_CBG_2020_2_1.fq.gz	data/fastqs/lib5/CUAC_CBG_2020_2_2.fq.gz	2778778.808	2788303.666
s0060	1	lib5	22T3TYLT4	ILLUMINA	6	CUAC_CBG_2020_4	CUAC_CBG_2020_4-lib5-6	data/fastqs/lib5/CUAC_CBG_2020_4_1.fq.gz	data/fastqs/lib5/CUAC_CBG_2020_4_2.fq.gz	2603218.861	2522712.455
s0061	1	lib5	22T3TYLT4	ILLUMINA	6	CUAC_CBG_2020_5	CUAC_CBG_2020_5-lib5-6	data/fastqs/lib5/CUAC_CBG_2020_5_1.fq.gz	data/fastqs/lib5/CUAC_CBG_2020_5_2.fq.gz	2980601.866	2989401.772
s0062	1	lib5	22T3TYLT4	ILLUMINA	6	CUAC_CBG_2023_1	CUAC_CBG_2023_1-lib5-6	data/fastqs/lib5/CUAC_CBG_2023_1_1.fq.gz	data/fastqs/lib5/CUAC_CBG_2023_1_2.fq.gz	2970945.26	2994260.07
s0063	1	lib5	22T3TYLT4	ILLUMINA	6	CUAC_CBG_2023_2	CUAC_CBG_2023_2-lib5-6	data/fastqs/lib5/CUAC_CBG_2023_2_1.fq.gz	data/fastqs/lib5/CUAC_CBG_2023_2_2.fq.gz	2832542.228	2839759.579
s0064	1	lib5	22T3TYLT4	ILLUMINA	6	CUAC_CCF_2023_1	CUAC_CCF_2023_1-lib5-6	data/fastqs/lib5/CUAC_CCF_2023_1_1.fq.gz	data/fastqs/lib5/CUAC_CCF_2023_1_2.fq.gz	2924570.254	2940731.564
s0065	1	lib3	22HVG3LT4	ILLUMINA	7	CUAC_DFSP_2019_1	CUAC_DFSP_2019_1-lib3-7	data/fastqs/lib3/CUAC_DFSP_2019_1_1.fq.gz	data/fastqs/lib3/CUAC_DFSP_2019_1_2.fq.gz	1264893.186	1241667.221
s0066	1	lib5	22T3TYLT4	ILLUMINA	6	CUAC_GH_2019_1	CUAC_GH_2019_1-lib5-6	data/fastqs/lib5/CUAC_GH_2019_1_1.fq.gz	data/fastqs/lib5/CUAC_GH_2019_1_2.fq.gz	2766681.369	2771621.037
s0067	1	lib2	22HM5LLT4	ILLUMINA	4	CUAC_Hend_2020_1	CUAC_Hend_2020_1-lib2-4	data/fastqs/lib2/CUAC_Hend_2020_1_1.fq.gz	data/fastqs/lib2/CUAC_Hend_2020_1_2.fq.gz	1418605.363	1342810.703
s0068	1	lib5	22T3TYLT4	ILLUMINA	6	CUAC_OK_2020_1	CUAC_OK_2020_1-lib5-6	data/fastqs/lib5/CUAC_OK_2020_1_1.fq.gz	data/fastqs/lib5/CUAC_OK_2020_1_2.fq.gz	2430846.415	2441313.579
s0069	1	lib5	22T3TYLT4	ILLUMINA	6	CUAC_Oco_2023_1	CUAC_Oco_2023_1-lib5-6	data/fastqs/lib5/CUAC_Oco_2023_1_1.fq.gz	data/fastqs/lib5/CUAC_Oco_2023_1_2.fq.gz	2290958.404	2309014.785
s0070	1	lib5	22T3TYLT4	ILLUMINA	6	CUIC000069725	CUIC000069725-lib5-6	data/fastqs/lib5/CUIC000069725_1.fq.gz	data/fastqs/lib5/CUIC000069725_2.fq.gz	2623751.624	2649272.401
s0071	1	lib2	22HM5LLT4	ILLUMINA	4	CUICUN_1	CUICUN_1-lib2-4	data/fastqs/lib2/CUICUN_1_1.fq.gz	data/fastqs/lib2/CUICUN_1_2.fq.gz	1620960.675	1590975.352
s0072	1	lib3	22HVG3LT4	ILLUMINA	7	CUICUN_2	CUICUN_2-lib3-7	data/fastqs/lib3/CUICUN_2_1.fq.gz	data/fastqs/lib3/CUICUN_2_2.fq.gz	1257975.612	1238686.587
s0073	1	lib3	22HVG3LT4	ILLUMINA	7	CUICUN_3	CUICUN_3-lib3-7	data/fastqs/lib3/CUICUN_3_1.fq.gz	data/fastqs/lib3/CUICUN_3_2.fq.gz	1343568.775	1315308.32
s0074	1	lib1	HCVC5DSX7	ILLUMINA	3	DBGA000094	DBGA000094-lib1-3	data/fastqs/lib1/DBGA000094_1.fq.gz	data/fastqs/lib1/DBGA000094_2.fq.gz	1135081.899	1226397.651
s0075	1	lib1	HCVC5DSX7	ILLUMINA	3	DBGA000328	DBGA000328-lib1-3	data/fastqs/lib1/DBGA000328_1.fq.gz	data/fastqs/lib1/DBGA000328_2.fq.gz	1041592.598	1078103.133
s0076	1	lib1	HCVC5DSX7	ILLUMINA	3	DBG_no_record	DBG_no_record-lib1-3	data/fastqs/lib1/DBG_no_record_1.fq.gz	data/fastqs/lib1/DBG_no_record_2.fq.gz	1285605.562	1359558.337
s0077	1	lib2	22HM5LLT4	ILLUMINA	4	DP24_1	DP24_1-lib2-4	data/fastqs/lib2/DP24_1_1.fq.gz	data/fastqs/lib2/DP24_1_2.fq.gz	1210078.449	1191937.169
s0078	1	lib2	22HM5LLT4	ILLUMINA	4	DP24_11	DP24_11-lib2-4	data/fastqs/lib2/DP24_11_1.fq.gz	data/fastqs/lib2/DP24_11_2.fq.gz	1016690.233	1002795.23
s0079	1	lib2	22HM5LLT4	ILLUMINA	4	DP24_12	DP24_12-lib2-4	data/fastqs/lib2/DP24_12_1.fq.gz	data/fastqs/lib2/DP24_12_2.fq.gz	1421337.449	1401960.197
s0080	1	lib3	22HVG3LT4	ILLUMINA	7	DP24_13	DP24_13-lib3-7	data/fastqs/lib3/DP24_13_1.fq.gz	data/fastqs/lib3/DP24_13_2.fq.gz	1120151.56	1101252.291
s0081	1	lib3	22HVG3LT4	ILLUMINA	7	DP24_15	DP24_15-lib3-7	data/fastqs/lib3/DP24_15_1.fq.gz	data/fastqs/lib3/DP24_15_2.fq.gz	1339706.412	1313123.731
s0082	1	lib3	22HVG3LT4	ILLUMINA	7	DP24_2	DP24_2-lib3-7	data/fastqs/lib3/DP24_2_1.fq.gz	data/fastqs/lib3/DP24_2_2.fq.gz	1121840.242	1101103.42
s0083	1	lib3	22HVG3LT4	ILLUMINA	7	DP24_3	DP24_3-lib3-7	data/fastqs/lib3/DP24_3_1.fq.gz	data/fastqs/lib3/DP24_3_2.fq.gz	1785105.977	1763825.739
s0084	1	lib5	22T3TYLT4	ILLUMINA	6	EB_HWY132_2022_01	EB_HWY132_2022_01-lib5-6	data/fastqs/lib5/EB_HWY132_2022_01_1.fq.gz	data/fastqs/lib5/EB_HWY132_2022_01_2.fq.gz	3736074.745	3740047.221
s0085	1	lib1	HCVC5DSX7	ILLUMINA	3	EB_MOD_2022_01	EB_MOD_2022_01-lib1-3	data/fastqs/lib1/EB_MOD_2022_01_1.fq.gz	data/fastqs/lib1/EB_MOD_2022_01_2.fq.gz	1383958.345	1458173.034
s0086	1	lib1	HCVC5DSX7	ILLUMINA	3	EEVouch2021_1337	EEVouch2021_1337-lib1-3	data/fastqs/lib1/EEVouch2021_1337_1.fq.gz	data/fastqs/lib1/EEVouch2021_1337_2.fq.gz	1277976.099	1346619.464
s0087	1	lib1	HCVC5DSX7	ILLUMINA	3	EEVouch2021_2358	EEVouch2021_2358-lib1-3	data/fastqs/lib1/EEVouch2021_2358_1.fq.gz	data/fastqs/lib1/EEVouch2021_2358_2.fq.gz	1363231.482	1443421.567
s0088	1	lib1	HCVC5DSX7	ILLUMINA	3	EEVouch2021_7072	EEVouch2021_7072-lib1-3	data/fastqs/lib1/EEVouch2021_7072_1.fq.gz	data/fastqs/lib1/EEVouch2021_7072_2.fq.gz	1315575.016	1415336.763
s0089	1	lib2	22HM5LLT4	ILLUMINA	4	EG_SV_2023_01	EG_SV_2023_01-lib2-4	data/fastqs/lib2/EG_SV_2023_01_1.fq.gz	data/fastqs/lib2/EG_SV_2023_01_2.fq.gz	1498830.867	1468120.695
s0089	2	lib3	22HVG3LT4	ILLUMINA	7	EG_SV_2023_01	EG_SV_2023_01-lib3-7	data/fastqs/lib3/EG_SV_2023_01_1.fq.gz	data/fastqs/lib3/EG_SV_2023_01_2.fq.gz	1413723.32	1407187.914
s0090	1	lib1	HCVC5DSX7	ILLUMINA	3	EP_OR_2022_01	EP_OR_2022_01-lib1-3	data/fastqs/lib1/EP_OR_2022_01_1.fq.gz	data/fastqs/lib1/EP_OR_2022_01_2.fq.gz	1486616.801	1528871.019
s0091	1	lib1	HCVC5DSX7	ILLUMINA	3	EP_OR_2022_02	EP_OR_2022_02-lib1-3	data/fastqs/lib1/EP_OR_2022_02_1.fq.gz	data/fastqs/lib1/EP_OR_2022_02_2.fq.gz	1427171.298	1481869.118
s0092	1	lib1	HCVC5DSX7	ILLUMINA	3	EP_OR_2022_03	EP_OR_2022_03-lib1-3	data/fastqs/lib1/EP_OR_2022_03_1.fq.gz	data/fastqs/lib1/EP_OR_2022_03_2.fq.gz	1329390.146	1376600.157
s0093	1	lib1	HCVC5DSX7	ILLUMINA	3	EP_OR_2022_04	EP_OR_2022_04-lib1-3	data/fastqs/lib1/EP_OR_2022_04_1.fq.gz	data/fastqs/lib1/EP_OR_2022_04_2.fq.gz	1397749.818	1513207.505
s0094	1	lib1	HCVC5DSX7	ILLUMINA	3	EP_OR_2022_06	EP_OR_2022_06-lib1-3	data/fastqs/lib1/EP_OR_2022_06_1.fq.gz	data/fastqs/lib1/EP_OR_2022_06_2.fq.gz	1404384.963	1372086.191
s0095	1	lib1	HCVC5DSX7	ILLUMINA	3	EP_OR_2022_07	EP_OR_2022_07-lib1-3	data/fastqs/lib1/EP_OR_2022_07_1.fq.gz	data/fastqs/lib1/EP_OR_2022_07_2.fq.gz	1414923.772	1530170.053
s0096	1	lib2	22HM5LLT4	ILLUMINA	4	EP_SD_2023_01	EP_SD_2023_01-lib2-4	data/fastqs/lib2/EP_SD_2023_01_1.fq.gz	data/fastqs/lib2/EP_SD_2023_01_2.fq.gz	1569456.332	1551291.736
s0097	1	lib2	22HM5LLT4	ILLUMINA	4	EP_SD_2023_02	EP_SD_2023_02-lib2-4	data/fastqs/lib2/EP_SD_2023_02_1.fq.gz	data/fastqs/lib2/EP_SD_2023_02_2.fq.gz	1447036.044	1433586.182
s0098	1	lib2	22HM5LLT4	ILLUMINA	4	EP_SD_2023_03	EP_SD_2023_03-lib2-4	data/fastqs/lib2/EP_SD_2023_03_1.fq.gz	data/fastqs/lib2/EP_SD_2023_03_2.fq.gz	1371963.182	1354260.668
s0099	1	lib2	22HM5LLT4	ILLUMINA	4	EP_SD_2023_04	EP_SD_2023_04-lib2-4	data/fastqs/lib2/EP_SD_2023_04_1.fq.gz	data/fastqs/lib2/EP_SD_2023_04_2.fq.gz	1356354.651	1339429.698
s0100	1	lib2	22HM5LLT4	ILLUMINA	4	EP_SD_2023_05	EP_SD_2023_05-lib2-4	data/fastqs/lib2/EP_SD_2023_05_1.fq.gz	data/fastqs/lib2/EP_SD_2023_05_2.fq.gz	1447441.557	1428747.461
s0101	1	lib3	22HVG3LT4	ILLUMINA	7	EP_SD_2023_06	EP_SD_2023_06-lib3-7	data/fastqs/intralib_reps/EP_SD_2023_06_1.fq.gz	data/fastqs/intralib_reps/EP_SD_2023_06_2.fq.gz	1312558.785	1301147.993
s0101	2	lib3	22HVG3LT4	ILLUMINA	7	EP_SD_2023_06	EP_SD_2023_06-lib3-7	data/fastqs/lib3/EP_SD_2023_06_1.fq.gz	data/fastqs/lib3/EP_SD_2023_06_2.fq.gz	1331036.945	1307765.809
s0101	3	lib5	22T3TYLT4	ILLUMINA	6	EP_SD_2023_06	EP_SD_2023_06-lib5-6	data/fastqs/lib5/EP_SD_2023_06_1.fq.gz	data/fastqs/lib5/EP_SD_2023_06_2.fq.gz	2664347.502	2673137.116
s0102	1	lib3	22HVG3LT4	ILLUMINA	7	EP_SD_2023_07	EP_SD_2023_07-lib3-7	data/fastqs/lib3/EP_SD_2023_07_1.fq.gz	data/fastqs/lib3/EP_SD_2023_07_2.fq.gz	1463422.095	1429364.315
s0103	1	lib3	22HVG3LT4	ILLUMINA	7	EP_SD_2023_08	EP_SD_2023_08-lib3-7	data/fastqs/lib3/EP_SD_2023_08_1.fq.gz	data/fastqs/lib3/EP_SD_2023_08_2.fq.gz	1300290.529	1265159.418
s0104	1	lib3	22HVG3LT4	ILLUMINA	7	EP_SD_2023_09	EP_SD_2023_09-lib3-7	data/fastqs/lib3/EP_SD_2023_09_1.fq.gz	data/fastqs/lib3/EP_SD_2023_09_2.fq.gz	1311281.195	1224888.467
s0105	1	lib3	22HVG3LT4	ILLUMINA	7	EP_SD_2023_10	EP_SD_2023_10-lib3-7	data/fastqs/lib3/EP_SD_2023_10_1.fq.gz	data/fastqs/lib3/EP_SD_2023_10_2.fq.gz	1343548.954	1326411.122
s0106	1	lib3	22HVG3LT4	ILLUMINA	7	ES_UT_2023_1	ES_UT_2023_1-lib3-7	data/fastqs/lib3/ES_UT_2023_1_1.fq.gz	data/fastqs/lib3/ES_UT_2023_1_2.fq.gz	1624468.529	1594478.082
s0107	1	lib1	HCVC5DSX7	ILLUMINA	3	FC2_RC_OR_2022	FC2_RC_OR_2022-lib1-3	data/fastqs/lib1/FC2_RC_OR_2022_1.fq.gz	data/fastqs/lib1/FC2_RC_OR_2022_2.fq.gz	1167305.076	1187892.895
s0108	1	lib2	22HM5LLT4	ILLUMINA	4	GBP_HV1_2023_01	GBP_HV1_2023_01-lib2-4	data/fastqs/lib2/GBP_HV1_2023_01_1.fq.gz	data/fastqs/lib2/GBP_HV1_2023_01_2.fq.gz	1598710.144	1601538.002
s0109	1	lib2	22HM5LLT4	ILLUMINA	4	GBP_HV1_2023_04	GBP_HV1_2023_04-lib2-4	data/fastqs/lib2/GBP_HV1_2023_04_1.fq.gz	data/fastqs/lib2/GBP_HV1_2023_04_2.fq.gz	1506208.348	1492281.738
s0110	1	lib2	22HM5LLT4	ILLUMINA	4	GBP_HV1_2023_06	GBP_HV1_2023_06-lib2-4	data/fastqs/lib2/GBP_HV1_2023_06_1.fq.gz	data/fastqs/lib2/GBP_HV1_2023_06_2.fq.gz	1245523.509	1214353.216
s0111	1	lib3	22HVG3LT4	ILLUMINA	7	GBP_HV1_2023_07	GBP_HV1_2023_07-lib3-7	data/fastqs/lib3/GBP_HV1_2023_07_1.fq.gz	data/fastqs/lib3/GBP_HV1_2023_07_2.fq.gz	1361300.871	1333379.512
s0112	1	lib3	22HVG3LT4	ILLUMINA	7	GBP_HV1_2023_08	GBP_HV1_2023_08-lib3-7	data/fastqs/lib3/GBP_HV1_2023_08_1.fq.gz	data/fastqs/lib3/GBP_HV1_2023_08_2.fq.gz	1247405.3	1225610.466
s0113	1	lib2	22HM5LLT4	ILLUMINA	4	GBP_NHM_2023_1	GBP_NHM_2023_1-lib2-4	data/fastqs/lib2/GBP_NHM_2023_1_1.fq.gz	data/fastqs/lib2/GBP_NHM_2023_1_2.fq.gz	1085710.06	1065903.622
s0114	1	lib2	22HM5LLT4	ILLUMINA	4	GBP_NHM_2023_2	GBP_NHM_2023_2-lib2-4	data/fastqs/lib2/GBP_NHM_2023_2_1.fq.gz	data/fastqs/lib2/GBP_NHM_2023_2_2.fq.gz	1402261.362	1379417.877
s0115	1	lib2	22HM5LLT4	ILLUMINA	4	GBP_NHM_2023_3	GBP_NHM_2023_3-lib2-4	data/fastqs/lib2/GBP_NHM_2023_3_1.fq.gz	data/fastqs/lib2/GBP_NHM_2023_3_2.fq.gz	1287321.756	1260303.253
s0116	1	lib3	22HVG3LT4	ILLUMINA	7	GBP_NHM_2023_4	GBP_NHM_2023_4-lib3-7	data/fastqs/lib3/GBP_NHM_2023_4_1.fq.gz	data/fastqs/lib3/GBP_NHM_2023_4_2.fq.gz	1333155.617	1316232.186
s0117	1	lib3	22HVG3LT4	ILLUMINA	7	GBP_NHM_2023_5	GBP_NHM_2023_5-lib3-7	data/fastqs/lib3/GBP_NHM_2023_5_1.fq.gz	data/fastqs/lib3/GBP_NHM_2023_5_2.fq.gz	997008.099	980273.5
s0118	1	lib3	22HVG3LT4	ILLUMINA	7	GBP_NHM_2024_6	GBP_NHM_2024_6-lib3-7	data/fastqs/lib3/GBP_NHM_2024_6_1.fq.gz	data/fastqs/lib3/GBP_NHM_2024_6_2.fq.gz	1407681.319	1369545.817
